House,Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
A,9,663,1,0,0,1,0
A,9,664,1,0,0,1,0
A,9,665,1,0,0,1,0
A,9,666,1,0,0,1,0
A,9,667,1,0,0,1,0
A,9,668,1,0,0,1,0
A,9,669,1,0,0,1,0
A,9,670,1,0,0,1,0
A,9,671,1,0,0,1,0
A,9,672,1,0,0,1,0
A,9,673,1,0,0,1,0
A,9,674,1,0,0,1,0
A,9,675,1,0,0,1,0
A,9,676,1,0,0,1,0
A,9,677,1,0,0,1,0
A,9,678,1,0,0,1,0
A,9,679,1,0,0,1,0
A,9,680,1,0,0,1,0
A,9,681,1,0,0,1,0
A,9,682,1,0,0,1,0
A,9,683,1,0,0,1,0
A,9,684,1,0,0,1,0
A,9,685,1,0,0,1,0
A,9,686,1,0,0,1,0
A,9,687,1,0,0,1,0
A,9,688,1,0,0,1,0
A,9,689,1,0,0,1,0
A,9,690,1,0,0,1,0
A,9,691,1,0,0,1,0
A,9,692,1,0,0,1,0
A,9,693,1,0,0,1,0
A,9,694,1,0,0,1,0
A,9,695,1,0,0,1,0
A,9,696,1,0,0,1,0
A,9,697,1,0,0,1,0
A,9,698,1,0,0,1,0
A,9,699,1,0,0,1,0
A,9,700,1,0,0,1,0
A,9,701,1,0,0,1,0
A,9,702,1,0,0,1,0
A,9,703,1,0,0,1,0
A,9,704,1,0,0,1,0
A,9,705,1,0,0,1,0
A,9,706,1,0,0,1,0
A,9,707,1,0,0,1,0
A,9,708,1,0,0,1,0
A,9,709,1,0,0,1,0
A,9,710,1,0,0,1,0
A,9,711,1,0,0,1,0
A,9,712,1,0,0,1,0
A,9,713,1,0,0,1,0
A,9,714,1,0,0,1,0
A,9,715,1,0,0,1,0
A,9,716,1,0,0,1,0
A,9,717,1,0,0,1,0
A,9,718,1,0,0,1,0
A,9,719,1,0,0,1,0
A,9,720,1,0,0,1,0
A,9,721,1,0,0,1,0
A,9,722,1,0,1,0,0
A,9,723,1,0,1,0,0
A,9,724,1,0,1,0,0
A,9,725,1,0,1,0,0
A,9,726,1,0,1,0,0
A,9,727,1,0,1,0,0
A,9,728,1,0,1,0,0
A,9,729,1,0,1,0,0
A,9,730,1,0,1,0,0
A,9,731,1,0,1,0,0
A,9,732,1,0,1,0,0
A,9,733,1,0,1,0,0
A,9,734,1,0,1,0,0
A,9,735,1,0,1,0,0
A,9,736,1,0,1,0,0
A,9,737,1,0,1,0,0
A,9,738,1,0,1,0,0
A,9,739,1,0,1,0,0
A,9,740,1,0,1,0,0
A,9,741,1,0,1,0,0
A,9,742,1,0,1,0,0
A,9,743,1,0,1,0,0
A,9,744,1,0,1,0,0
A,9,745,1,1,0,0,0
A,9,746,1,1,0,0,0
A,9,747,1,1,0,0,0
A,9,748,1,1,0,0,0
A,9,749,1,1,0,0,0
A,9,750,1,1,0,0,0
A,9,751,1,1,0,0,0
A,9,752,1,1,0,0,0
A,9,753,1,1,0,0,0
A,9,754,1,1,0,0,0
A,9,755,1,1,0,0,0
A,9,756,1,1,0,0,0
A,9,757,1,1,0,0,0
A,9,758,1,1,0,0,0
A,9,759,1,1,0,0,0
A,9,760,1,1,0,0,0
A,9,761,1,1,0,0,0
A,9,762,1,1,0,0,0
A,9,763,1,1,0,0,0
A,9,764,1,1,0,0,0
A,9,765,1,1,0,0,0
A,9,766,1,1,0,0,0
A,9,767,1,1,0,0,0
A,9,768,1,1,0,0,0
A,9,769,1,1,0,0,0
A,9,770,1,1,0,0,0
A,9,771,1,1,0,0,0
A,9,772,1,1,0,0,0
A,9,773,1,1,0,0,0
A,9,774,1,1,0,0,0
A,9,775,1,1,0,0,0
A,9,776,1,1,0,0,0
A,9,777,1,1,0,0,0
A,9,778,1,1,0,0,0
A,9,779,1,1,0,0,0
A,9,780,1,1,0,0,0
A,9,781,1,1,0,0,0
A,9,782,1,1,0,0,0
A,9,783,1,1,0,0,0
A,9,784,1,1,0,0,0
A,9,785,1,1,0,0,0
A,9,786,1,1,0,0,0
A,9,787,1,1,0,0,0
A,9,788,1,1,0,0,0
A,9,789,2,0,0,0,0
A,9,790,2,0,0,0,0
A,9,791,2,0,0,0,0
A,9,792,2,0,0,0,0
A,9,793,2,0,0,0,0
A,9,794,2,0,0,0,0
A,9,795,2,0,0,0,0
A,9,796,2,0,0,0,0
A,9,797,2,0,0,0,0
A,9,798,2,0,0,0,0
A,9,799,2,0,0,0,0
A,9,800,2,0,0,0,0
A,9,801,2,0,0,0,0
A,9,802,2,0,0,0,0
A,9,803,2,0,0,0,0
A,9,804,2,0,0,0,0
A,9,805,2,0,0,0,0
A,9,806,2,0,0,0,0
A,9,807,2,0,0,0,0
A,9,808,1,0,1,0,0
A,9,809,0,0,2,0,0
A,9,810,0,0,2,0,0
A,9,811,0,0,2,0,0
A,9,812,0,0,2,0,0
A,9,813,0,0,2,0,0
A,9,814,0,0,2,0,0
A,9,815,0,0,2,0,0
A,9,816,0,0,2,0,0
A,9,817,0,0,2,0,0
A,9,818,0,0,2,0,0
A,9,819,0,1,1,0,0
A,9,820,0,0,2,0,0
A,9,821,0,0,2,0,0
A,9,822,0,0,2,0,0
A,9,823,0,0,2,0,0
A,9,824,0,0,2,0,0
A,9,825,0,0,2,0,0
A,9,826,0,0,2,0,0
A,9,827,0,0,2,0,0
A,9,828,0,0,2,0,0
A,9,829,0,0,2,0,0
A,9,830,0,0,2,0,0
A,9,831,0,0,2,0,0
A,9,832,0,0,2,0,0
A,9,833,0,0,2,0,0
A,9,834,0,0,2,0,0
A,9,835,0,0,2,0,0
A,9,836,0,1,1,0,0
A,9,837,0,1,1,0,0
A,9,838,0,1,1,0,0
A,9,839,0,1,1,0,0
A,9,840,0,1,1,0,0
A,9,841,0,1,1,0,0
A,9,842,0,1,1,0,0
A,9,843,0,1,1,0,0
A,9,844,0,1,1,0,0
A,9,845,0,1,1,0,0
A,9,846,0,1,1,0,0
A,9,847,0,1,1,0,0
A,9,848,0,1,1,0,0
A,9,849,0,1,1,0,0
A,9,850,0,1,1,0,0
A,9,851,0,1,1,0,0
A,9,852,0,1,1,0,0
A,9,853,0,1,1,0,0
A,9,854,0,1,1,0,0
A,9,855,0,1,1,0,0
A,9,856,0,1,1,0,0
A,9,857,0,1,1,0,0
A,9,858,0,1,1,0,0
A,9,859,0,1,1,0,0
A,9,860,0,1,1,0,0
A,9,861,0,1,1,0,0
A,9,862,0,1,0,0,1
A,9,863,0,1,0,0,1
A,9,864,0,1,0,0,1
A,9,865,1,1,0,0,0
A,9,866,1,1,0,0,0
A,9,867,1,1,0,0,0
A,9,868,1,1,0,0,0
A,9,869,1,1,0,0,0
A,9,870,1,1,0,0,0
A,9,871,1,1,0,0,0
A,9,872,1,1,0,0,0
A,9,873,1,1,0,0,0
A,9,874,1,1,0,0,0
A,9,875,1,1,0,0,0
A,9,876,1,1,0,0,0
A,9,877,1,1,0,0,0
A,9,878,1,1,0,0,0
A,9,879,1,1,0,0,0
A,9,880,1,0,1,0,0
A,9,881,1,0,1,0,0
A,9,882,1,0,1,0,0
A,9,883,1,0,1,0,0
A,9,884,1,0,1,0,0
A,9,885,1,0,1,0,0
A,9,886,1,0,1,0,0
A,9,887,1,0,1,0,0
A,9,888,1,0,1,0,0
A,9,889,1,0,1,0,0
A,9,890,0,0,2,0,0
A,9,891,0,0,2,0,0
A,9,892,0,0,2,0,0
A,9,893,0,0,2,0,0
A,9,894,0,0,2,0,0
A,9,895,0,0,2,0,0
A,9,896,0,1,1,0,0
A,9,897,0,1,1,0,0
A,9,898,0,1,1,0,0
A,9,899,0,1,1,0,0
A,9,900,0,1,1,0,0
A,9,901,0,1,1,0,0
A,9,902,0,1,1,0,0
A,9,903,0,1,1,0,0
A,9,904,0,1,1,0,0
A,9,905,0,1,1,0,0
A,9,906,0,1,1,0,0
A,9,907,0,1,1,0,0
A,9,908,0,1,1,0,0
A,9,909,0,1,1,0,0
A,9,910,0,1,1,0,0
A,9,911,0,1,1,0,0
A,9,912,0,1,1,0,0
A,9,913,0,1,1,0,0
A,9,914,0,1,1,0,0
A,9,915,0,1,1,0,0
A,9,916,0,1,1,0,0
A,9,917,0,1,1,0,0
A,9,918,0,1,1,0,0
A,9,919,0,1,1,0,0
A,9,920,0,1,1,0,0
A,9,921,0,1,1,0,0
A,9,922,0,1,1,0,0
A,9,923,0,1,1,0,0
A,9,924,0,1,1,0,0
A,9,925,0,1,1,0,0
A,9,926,0,2,0,0,0
A,9,927,0,2,0,0,0
A,9,928,0,1,1,0,0
A,9,929,0,1,1,0,0
A,9,930,0,1,1,0,0
A,9,931,0,1,1,0,0
A,9,932,0,1,1,0,0
A,9,933,0,1,1,0,0
A,9,934,0,1,1,0,0
A,9,935,0,1,1,0,0
A,9,936,0,1,1,0,0
A,9,937,0,1,1,0,0
A,9,938,0,1,1,0,0
A,9,939,0,1,1,0,0
A,9,940,0,1,1,0,0
A,9,941,0,1,1,0,0
A,9,942,0,1,1,0,0
A,9,943,0,1,1,0,0
A,9,944,0,1,1,0,0
A,9,945,0,1,1,0,0
A,9,946,0,1,1,0,0
A,9,947,0,1,1,0,0
A,9,948,0,1,1,0,0
A,9,949,0,1,1,0,0
A,9,950,0,1,1,0,0
A,9,951,0,1,1,0,0
A,9,952,0,1,1,0,0
A,9,953,0,1,1,0,0
A,9,954,0,1,1,0,0
A,9,955,0,0,1,1,0
A,9,956,0,0,1,1,0
A,9,957,0,0,1,1,0
A,9,958,0,0,1,1,0
A,9,959,0,0,1,1,0
A,9,960,0,0,1,1,0
A,9,961,0,0,1,1,0
A,9,962,0,0,1,1,0
A,9,963,0,0,1,1,0
A,9,964,0,0,1,1,0
A,9,965,0,0,1,1,0
A,9,966,0,1,0,1,0
A,9,967,0,1,0,1,0
A,9,968,0,1,0,1,0
A,9,969,0,1,0,1,0
A,9,970,0,1,0,1,0
A,9,971,0,1,0,1,0
A,9,972,0,1,0,1,0
A,9,973,0,1,0,1,0
A,9,974,0,1,0,1,0
A,9,975,0,1,0,1,0
A,9,976,0,1,0,1,0
A,9,977,0,1,0,1,0
A,9,978,0,1,0,1,0
A,9,979,0,1,0,1,0
A,9,980,0,1,0,1,0
A,9,981,0,1,0,1,0
A,9,982,0,1,0,1,0
A,9,983,0,1,0,1,0
A,9,984,0,1,0,1,0
A,9,985,0,1,0,1,0
A,9,986,0,2,0,0,0
A,9,987,0,2,0,0,0
A,9,988,0,2,0,0,0
A,9,989,0,2,0,0,0
A,9,990,0,2,0,0,0
A,9,991,0,2,0,0,0
A,9,992,0,2,0,0,0
A,9,993,0,2,0,0,0
A,9,994,0,2,0,0,0
A,9,995,0,2,0,0,0
A,9,996,0,2,0,0,0
A,9,997,0,2,0,0,0
A,9,998,0,2,0,0,0
A,9,999,0,2,0,0,0
A,9,1000,0,1,0,0,1
A,9,1001,0,1,0,0,1
A,9,1002,0,1,0,0,1
A,9,1003,0,1,0,0,1
A,9,1004,0,1,0,0,1
A,9,1005,0,1,0,0,1
A,9,1006,0,1,1,0,0
A,9,1007,0,1,1,0,0
A,9,1008,0,0,2,0,0
A,9,1009,0,0,2,0,0
A,9,1010,0,0,2,0,0
A,9,1011,0,0,2,0,0
A,9,1012,0,0,2,0,0
A,9,1013,0,0,2,0,0
A,9,1014,0,0,2,0,0
A,9,1015,0,0,2,0,0
A,9,1016,0,0,2,0,0
A,9,1017,0,0,2,0,0
A,9,1018,0,0,2,0,0
A,9,1019,0,0,2,0,0
A,9,1020,0,0,2,0,0
A,9,1021,0,0,2,0,0
A,9,1022,0,0,2,0,0
A,9,1023,0,0,2,0,0
A,9,1024,0,0,2,0,0
A,9,1025,0,0,2,0,0
A,9,1026,0,0,2,0,0
A,9,1027,0,0,2,0,0
A,9,1028,0,0,2,0,0
A,9,1029,0,0,2,0,0
A,9,1030,0,0,2,0,0
A,9,1031,0,0,2,0,0
A,9,1032,0,0,2,0,0
A,9,1033,0,1,1,0,0
A,9,1034,0,1,1,0,0
A,9,1035,0,1,1,0,0
A,9,1036,0,1,1,0,0
A,9,1037,0,1,1,0,0
A,9,1038,0,1,1,0,0
A,9,1039,0,1,1,0,0
A,9,1040,0,1,1,0,0
A,9,1041,0,1,1,0,0
A,9,1042,0,1,1,0,0
A,9,1043,0,1,1,0,0
A,9,1044,0,1,1,0,0
A,9,1045,0,1,1,0,0
A,9,1046,0,1,1,0,0
A,9,1047,0,1,1,0,0
A,9,1048,0,1,1,0,0
A,9,1049,0,1,1,0,0
A,9,1050,0,1,1,0,0
A,9,1051,0,1,1,0,0
A,9,1052,0,1,1,0,0
A,9,1053,0,1,1,0,0
A,9,1054,0,1,1,0,0
A,9,1055,0,1,1,0,0
A,9,1056,0,1,1,0,0
A,9,1057,0,1,1,0,0
A,9,1058,0,1,1,0,0
A,9,1059,0,1,1,0,0
A,9,1060,0,1,1,0,0
A,9,1061,0,1,1,0,0
A,9,1062,0,1,1,0,0
A,9,1063,0,1,1,0,0
A,9,1064,0,1,1,0,0
A,9,1065,0,1,1,0,0
A,9,1066,0,1,1,0,0
A,9,1067,0,1,1,0,0
A,9,1068,0,1,1,0,0
A,9,1069,0,1,1,0,0
A,9,1070,0,1,1,0,0
A,9,1071,0,1,1,0,0
A,9,1072,0,1,1,0,0
A,9,1073,0,1,1,0,0
A,9,1074,0,1,1,0,0
A,9,1075,0,1,1,0,0
A,9,1076,0,1,1,0,0
A,9,1077,0,1,1,0,0
A,9,1078,0,1,1,0,0
A,9,1079,0,1,1,0,0
A,9,1080,0,1,1,0,0
A,9,1081,0,1,1,0,0
A,9,1082,0,1,1,0,0
A,9,1083,0,1,1,0,0
A,9,1084,0,1,1,0,0
A,9,1085,0,1,1,0,0
A,9,1086,0,1,1,0,0
A,9,1087,0,1,1,0,0
A,9,1088,0,1,1,0,0
A,9,1089,0,1,1,0,0
A,9,1090,0,1,1,0,0
A,9,1091,0,1,1,0,0
A,9,1092,0,1,1,0,0
A,9,1093,0,1,1,0,0
A,9,1094,0,1,1,0,0
A,9,1095,1,0,1,0,0
A,9,1096,1,0,0,0,1
A,9,1097,1,0,0,0,1
A,9,1098,1,0,0,0,1
A,9,1099,1,0,0,0,1
A,9,1100,1,0,0,0,1
A,9,1101,1,0,0,0,1
A,9,1102,1,0,0,0,1
A,9,1103,1,0,0,0,1
A,9,1104,0,0,1,0,1
A,9,1105,0,0,1,0,1
A,9,1106,0,0,1,0,1
A,9,1107,0,0,1,0,1
A,9,1108,0,0,1,0,1
A,9,1109,0,0,1,0,1
A,9,1110,0,0,1,0,1
A,9,1111,0,0,1,0,1
A,9,1112,0,0,1,0,1
A,9,1113,0,0,1,0,1
A,9,1114,0,0,1,0,1
A,9,1115,0,0,1,0,1
A,9,1116,0,0,1,0,1
A,9,1117,0,0,1,0,1
A,9,1118,0,0,1,0,1
A,9,1119,0,0,1,0,1
A,9,1120,0,0,1,0,1
A,9,1121,0,0,1,0,1
A,9,1122,0,0,1,0,1
A,9,1123,0,0,1,0,1
A,9,1124,0,0,1,0,1
A,9,1125,0,0,1,0,1
A,9,1126,0,0,1,0,1
A,9,1127,0,0,1,0,1
A,9,1128,0,0,1,0,1
A,9,1129,0,0,1,0,1
A,9,1130,0,0,1,0,1
A,9,1131,0,0,1,0,1
A,9,1132,0,0,1,0,1
A,9,1133,0,0,1,0,1
A,9,1134,0,0,1,0,1
A,9,1135,0,0,1,0,1
A,9,1136,0,0,1,0,1
A,9,1137,0,1,1,0,0
A,9,1138,0,1,1,0,0
A,9,1139,0,1,1,0,0
A,9,1140,0,1,1,0,0
A,9,1141,0,1,1,0,0
A,9,1142,0,1,1,0,0
A,9,1143,0,1,1,0,0
A,9,1144,0,1,1,0,0
A,9,1145,0,1,1,0,0
A,9,1146,0,1,1,0,0
A,9,1147,0,1,1,0,0
A,9,1148,0,1,1,0,0
A,9,1149,0,1,1,0,0
A,9,1150,0,1,1,0,0
A,9,1151,0,1,1,0,0
A,9,1152,0,1,1,0,0
A,9,1153,0,1,1,0,0
A,9,1154,0,1,1,0,0
A,9,1155,0,1,1,0,0
A,9,1156,0,1,1,0,0
A,9,1157,0,1,1,0,0
A,9,1158,0,1,1,0,0
A,9,1159,0,1,1,0,0
A,9,1160,0,1,1,0,0
A,9,1161,0,1,1,0,0
A,9,1162,0,1,1,0,0
A,9,1163,0,1,1,0,0
A,9,1164,0,0,1,1,0
A,9,1165,0,0,1,1,0
A,9,1166,0,0,1,1,0
A,9,1167,0,0,1,1,0
A,9,1168,0,0,1,1,0
A,9,1169,0,0,1,1,0
A,9,1170,0,0,1,1,0
A,9,1171,0,0,1,1,0
A,9,1172,0,0,1,1,0
A,9,1173,0,0,1,1,0
A,9,1174,0,0,2,0,0
A,9,1175,0,0,2,0,0
A,9,1176,0,0,2,0,0
A,9,1177,0,0,2,0,0
A,9,1178,0,0,2,0,0
A,9,1179,0,0,2,0,0
A,9,1180,0,0,2,0,0
A,9,1181,0,0,2,0,0
A,9,1182,0,1,1,0,0
A,9,1183,0,1,1,0,0
A,9,1184,0,1,1,0,0
A,9,1185,0,1,1,0,0
A,9,1186,0,1,1,0,0
A,9,1187,0,1,1,0,0
A,9,1188,0,1,1,0,0
A,9,1189,0,1,1,0,0
A,9,1190,0,1,1,0,0
A,9,1191,0,1,1,0,0
A,9,1192,0,1,1,0,0
A,9,1193,0,1,0,1,0
A,9,1194,0,1,0,1,0
A,9,1195,0,1,0,1,0
A,9,1196,0,1,0,1,0
A,9,1197,0,1,0,1,0
A,9,1198,0,1,0,1,0
A,9,1199,0,1,0,1,0
A,9,1200,0,1,0,1,0
A,9,1201,0,1,0,1,0
A,9,1202,0,1,0,1,0
A,9,1203,0,1,0,1,0
A,9,1204,0,1,0,1,0
A,9,1205,0,1,0,1,0
A,9,1206,0,1,0,1,0
A,9,1207,0,1,0,1,0
A,9,1208,0,1,0,1,0
A,9,1209,0,1,0,1,0
A,9,1210,0,1,0,1,0
A,9,1211,0,1,0,1,0
A,9,1212,0,1,0,1,0
A,9,1213,0,0,0,2,0
A,9,1214,0,0,0,2,0
A,9,1215,0,0,0,2,0
A,9,1216,0,0,0,2,0
A,9,1217,0,0,0,2,0
A,9,1218,0,0,0,2,0
A,9,1219,0,0,0,2,0
A,9,1220,0,0,0,2,0
A,9,1221,0,0,0,2,0
A,9,1222,0,0,0,2,0
A,9,1223,0,0,0,2,0
A,9,1224,0,0,0,2,0
A,9,1225,0,0,0,2,0
A,9,1226,0,0,0,2,0
A,9,1227,0,0,0,2,0
A,9,1228,0,0,0,2,0
A,9,1229,0,0,0,2,0
A,9,1230,0,0,0,2,0
A,9,1231,0,0,0,2,0
A,9,1232,0,0,0,2,0
A,9,1233,0,0,0,2,0
A,9,1234,0,0,0,2,0
A,9,1235,0,0,0,2,0
A,9,1236,0,0,0,2,0
A,9,1237,0,0,0,2,0
A,9,1238,0,0,0,2,0
A,9,1239,0,0,0,2,0
A,9,1240,0,0,0,2,0
A,9,1241,0,0,0,2,0
A,9,1242,0,0,0,2,0
A,9,1243,0,0,0,2,0
A,9,1244,0,0,0,2,0
A,9,1245,0,0,0,2,0
A,9,1246,0,0,0,2,0
A,9,1247,0,0,0,2,0
A,9,1248,0,0,0,2,0
A,9,1249,0,0,0,2,0
A,9,1250,0,0,0,2,0
A,9,1251,0,0,0,2,0
A,9,1252,0,0,0,2,0
A,9,1253,0,0,0,2,0
A,9,1254,0,0,0,2,0
A,9,1255,0,0,0,2,0
A,9,1256,0,0,0,2,0
A,9,1257,0,0,0,2,0
A,9,1258,0,0,0,2,0
A,9,1259,0,0,0,2,0
A,9,1260,0,0,0,2,0
A,9,1261,0,0,0,2,0
A,9,1262,0,0,2,0,0
A,9,1263,0,0,2,0,0
A,9,1264,0,0,2,0,0
A,9,1265,0,0,2,0,0
A,9,1266,0,0,2,0,0
A,9,1267,0,0,2,0,0
A,9,1268,0,0,2,0,0
A,9,1269,0,0,2,0,0
A,9,1270,0,0,1,1,0
A,9,1271,0,0,0,2,0
A,9,1272,0,0,0,2,0
A,9,1273,0,0,0,2,0
A,9,1274,0,0,1,1,0
A,9,1275,0,0,1,1,0
A,9,1276,0,0,2,0,0
A,9,1277,0,0,2,0,0
A,9,1278,0,0,2,0,0
A,9,1279,0,0,2,0,0
A,9,1280,0,0,2,0,0
A,9,1281,0,0,2,0,0
A,9,1282,0,0,2,0,0
A,9,1283,0,0,2,0,0
A,9,1284,0,0,2,0,0
A,9,1285,0,0,2,0,0
A,9,1286,0,0,2,0,0
A,9,1287,0,0,2,0,0
A,9,1288,0,0,2,0,0
A,9,1289,0,0,2,0,0
A,9,1290,0,0,2,0,0
A,9,1291,0,0,2,0,0
A,9,1292,0,0,2,0,0
A,9,1293,0,0,2,0,0
A,9,1294,0,0,2,0,0
A,9,1295,0,0,2,0,0
A,9,1296,0,0,2,0,0
A,9,1297,0,0,2,0,0
A,9,1298,0,0,2,0,0
A,9,1299,0,0,2,0,0
A,9,1300,0,0,2,0,0
A,9,1301,0,0,2,0,0
A,9,1302,0,0,2,0,0
A,9,1303,0,0,2,0,0
A,9,1304,0,0,2,0,0
A,9,1305,0,0,2,0,0
A,9,1306,0,0,2,0,0
A,9,1307,0,0,2,0,0
A,9,1308,0,0,2,0,0
A,9,1309,0,0,2,0,0
A,9,1310,0,0,2,0,0
A,9,1311,0,0,2,0,0
A,9,1312,0,0,2,0,0
A,9,1313,0,0,1,0,1
A,9,1314,0,0,1,0,1
A,9,1315,1,0,1,0,0
A,9,1316,1,0,1,0,0
A,9,1317,1,0,1,0,0
A,9,1318,0,0,2,0,0
A,9,1319,0,0,2,0,0
A,9,1320,0,0,2,0,0
A,9,1321,0,0,2,0,0
A,9,1322,0,0,2,0,0
A,9,1323,0,0,2,0,0
A,9,1324,0,0,2,0,0
A,9,1325,0,0,2,0,0
A,9,1326,0,0,2,0,0
A,9,1327,0,0,2,0,0
A,9,1328,0,0,2,0,0
A,9,1329,0,0,2,0,0
A,9,1330,0,0,2,0,0
A,9,1331,0,0,2,0,0
A,9,1332,0,0,2,0,0
A,9,1333,0,0,2,0,0
A,9,1334,0,0,2,0,0
A,9,1335,0,0,2,0,0
A,9,1336,0,0,2,0,0
A,9,1337,0,0,2,0,0
A,9,1338,0,0,2,0,0
A,9,1339,0,0,2,0,0
A,9,1340,0,1,1,0,0
A,9,1341,0,1,1,0,0
A,9,1342,0,1,1,0,0
A,9,1343,0,1,1,0,0
A,9,1344,0,1,1,0,0
A,9,1345,0,1,1,0,0
A,9,1346,0,1,1,0,0
A,9,1347,0,1,1,0,0
A,9,1348,0,1,1,0,0
A,9,1349,0,1,1,0,0
A,9,1350,0,1,1,0,0
A,9,1351,0,1,1,0,0
A,9,1352,0,1,1,0,0
A,9,1353,0,1,1,0,0
A,9,1354,0,1,1,0,0
A,9,1355,0,1,1,0,0
A,9,1356,0,1,1,0,0
A,9,1357,0,1,1,0,0
A,9,1358,0,1,1,0,0
A,9,1359,0,1,1,0,0
A,9,1360,0,1,1,0,0
A,9,1361,0,1,1,0,0
A,9,1362,0,1,1,0,0
A,9,1363,0,1,1,0,0
A,9,1364,0,1,1,0,0
A,9,1365,0,1,1,0,0
A,9,1366,0,1,1,0,0
A,9,1367,0,1,1,0,0
A,9,1368,0,1,1,0,0
A,9,1369,0,1,1,0,0
A,9,1370,0,1,1,0,0
A,9,1371,0,1,1,0,0
A,9,1372,0,1,1,0,0
A,9,1373,0,1,1,0,0
A,9,1374,0,1,1,0,0
A,9,1375,0,1,1,0,0
A,9,1376,0,1,1,0,0
A,9,1377,0,1,1,0,0
A,9,1378,0,1,1,0,0
A,9,1379,0,1,0,0,1
A,9,1380,0,1,0,0,1
A,9,1381,0,1,0,0,1
A,9,1382,0,1,0,0,1
A,9,1383,0,0,1,0,1
A,9,1384,0,1,1,0,0
A,9,1385,0,1,1,0,0
A,9,1386,0,1,1,0,0
A,9,1387,0,1,1,0,0
A,9,1388,0,1,1,0,0
A,9,1389,0,1,1,0,0
A,9,1390,0,1,1,0,0
A,9,1391,0,1,1,0,0
A,9,1392,0,1,1,0,0
A,9,1393,0,1,1,0,0
A,9,1394,0,1,1,0,0
A,9,1395,0,1,1,0,0
A,9,1396,0,1,1,0,0
A,9,1397,0,1,1,0,0
A,9,1398,0,1,1,0,0
A,9,1399,0,1,1,0,0
A,9,1400,0,0,1,0,1
A,9,1401,0,0,1,0,1
A,9,1402,0,0,1,0,1
A,9,1403,0,0,1,0,1
A,9,1404,0,0,1,0,1
A,9,1405,0,0,1,0,1
A,9,1406,0,0,1,0,1
A,9,1407,0,0,1,0,1
A,9,1408,0,0,1,0,1
A,9,1409,0,0,1,0,1
A,9,1410,0,0,1,0,1
A,9,1411,0,0,1,0,1
A,9,1412,0,0,1,0,1
A,9,1413,0,0,1,0,1
A,9,1414,0,0,1,0,1
A,9,1415,0,0,1,0,1
A,9,1416,0,0,1,0,1
A,9,1417,0,0,1,0,1
A,9,1418,0,0,1,0,1
A,9,1419,0,0,1,0,1
A,9,1420,0,0,1,0,1
A,9,1421,0,0,1,0,1
A,9,1422,0,0,1,1,0
A,9,1423,0,0,1,1,0
A,9,1424,0,0,1,1,0
A,9,1425,0,0,1,1,0
A,9,1426,0,0,1,1,0
A,9,1427,0,0,1,1,0
A,9,1428,0,0,1,1,0
A,9,1429,0,0,1,1,0
A,9,1430,0,0,2,0,0
A,9,1431,0,0,2,0,0
A,9,1432,0,0,2,0,0
A,9,1433,0,0,2,0,0
A,9,1434,0,0,2,0,0
A,9,1435,0,0,2,0,0
A,9,1436,0,0,2,0,0
A,9,1437,0,0,2,0,0
A,9,1438,0,0,2,0,0
A,9,1439,0,0,2,0,0
A,10,0,2,0,0,0,0
A,10,1,2,0,0,0,0
A,10,2,2,0,0,0,0
A,10,3,2,0,0,0,0
A,10,4,2,0,0,0,0
A,10,5,2,0,0,0,0
A,10,6,2,0,0,0,0
A,10,7,2,0,0,0,0
A,10,8,2,0,0,0,0
A,10,9,2,0,0,0,0
A,10,10,2,0,0,0,0
A,10,11,2,0,0,0,0
A,10,12,2,0,0,0,0
A,10,13,2,0,0,0,0
A,10,14,2,0,0,0,0
A,10,15,2,0,0,0,0
A,10,16,2,0,0,0,0
A,10,17,2,0,0,0,0
A,10,18,2,0,0,0,0
A,10,19,2,0,0,0,0
A,10,20,2,0,0,0,0
A,10,21,2,0,0,0,0
A,10,22,2,0,0,0,0
A,10,23,2,0,0,0,0
A,10,24,2,0,0,0,0
A,10,25,2,0,0,0,0
A,10,26,2,0,0,0,0
A,10,27,0,0,2,0,0
A,10,28,0,0,2,0,0
A,10,29,0,1,1,0,0
A,10,30,0,1,1,0,0
A,10,31,0,1,1,0,0
A,10,32,0,1,1,0,0
A,10,33,0,1,1,0,0
A,10,34,1,0,1,0,0
A,10,35,1,0,1,0,0
A,10,36,0,0,1,0,1
A,10,37,0,0,1,0,1
A,10,38,0,0,1,0,1
A,10,39,0,0,1,0,1
A,10,40,0,0,1,0,1
A,10,41,0,1,0,0,1
A,10,42,0,1,0,0,1
A,10,43,0,1,1,0,0
A,10,44,0,0,2,0,0
A,10,45,0,0,2,0,0
A,10,46,0,0,2,0,0
A,10,47,0,0,2,0,0
A,10,48,0,0,2,0,0
A,10,49,0,0,2,0,0
A,10,50,0,0,2,0,0
A,10,51,0,0,2,0,0
A,10,52,0,0,2,0,0
A,10,53,0,0,2,0,0
A,10,54,0,0,2,0,0
A,10,55,0,0,2,0,0
A,10,56,0,0,2,0,0
A,10,57,0,0,2,0,0
A,10,58,0,0,2,0,0
A,10,59,0,0,2,0,0
A,10,60,0,0,2,0,0
A,10,61,0,0,1,1,0
A,10,62,0,0,1,1,0
A,10,63,0,0,1,1,0
